Doublet,a_maS_mai,379 3572 3574
Doublet,aba_baba,9 433
Doublet,abaŋ_qambat_apat,11 4192 11684
Doublet,abus_qabu,22 4115
Doublet,adaduq_anaduq,70 182
Doublet,daŋi_adani,6799 8183
Doublet,aRi_ai_ari,297 7828 7831
Doublet,um-aRi_um-ai_um-ari,299 7829 7832
Doublet,ajan_ŋajan_ŋajan,84 7493 7494
Doublet,aka_kaka,9739 9742
Doublet,laki_aki_baki_laki_laŋkay,3334 6552 6554 11512 11759
Doublet,alap_alaq_ala,96 108 118
Doublet,alinaw_qaninaw_qaninuŋ_qaninu_qanunu_qanunu,122 4221 4222 4234 4244 4245
Doublet,aliten_aluten,124 7793
Doublet,amak_hamak_lamak,130 2560 3340
Doublet,amben_ambet,155 156
Doublet,ambiq_surambi_surambiq,157 8181 8182
Doublet,ambun_hapun_Rabun,162 2585 8683
Doublet,ambuŋ_hambúg,164 2564
Doublet,amen_ameq,7962 7963
Doublet,ampeRij_apiRit,168 268
Doublet,aNay_SayaN,234 6534
Doublet,ayam_añam_añem,365 388 394
Doublet,aŋusu_qanus-i,6979 10387
Doublet,apa_sapa,256 8171
Doublet,aped_habed,262 2540
Doublet,apeled_sapeled_sapela_peled,263 8175 9594 9599
Doublet,apu_ampu_empu_impu_umpu_kempu,273 274 2340 2880 5802 10256
Doublet,apuk_qabug_qabuk_sapuk,270 4106 4107 5033
Doublet,aRani_q<aR>anih_qaniS_qanih,294 4219 4225 4226
Doublet,aRud_kanuqus_kaRud_nus,300 3108 3121 3714
Doublet,asa_esa_isa,305 2406 2965
Doublet,asep_qaseb_qasep,307 4302 4305
Doublet,asi_Sesi,311 5199
Doublet,asuk_qasu_atuk_kasu,317 4333 8892 9854
Doublet,atel_gatel,340 7151
Doublet,atimel_qatimela_timel,341 4357 5618
Doublet,ayak_qayag,362 4385
Doublet,ayaw_kayaw,368 6527
Doublet,ayud_ayut,371 373
Doublet,babaw_babaw_balabaw_bawbaw_labaw_kalabaw,426 428 490 733 8172 8173
Doublet,bageqaŋ_baReqaŋ_beReqaŋ,457 694 970
Doublet,bahaq_baqbaq_beqbeq_bahaq,464 642 949 8273
Doublet,bañen_beñan_bahén,777 1050 7061
Doublet,bahu_bahuq,466 7010
Doublet,ma-bahu_ma-bahuq,7006 7011
Doublet,puyu_bail_puyuŋ,4071 4072 11036
Doublet,bakbak_bekbek,477 855
Doublet,bakuku_bakukuŋ,482 483
Doublet,balabuR_balabu,492 7726
Doublet,balaŋ_baleŋ,527 535
Doublet,balbal_palpal,528 10899
Doublet,bale(m)baŋ_baŋbaŋ_beŋbeŋ,534 766 1062
Doublet,bali_beliq,566 903
Doublet,balidaq_balida,537 538
Doublet,baliji_balizi,539 562
Doublet,balik_bali,546 568
Doublet,balu_lalaw_laq(e)lu_qaSelu_lalu_lalu_laluq,592 3338 3359 4303 11616 11617 11618
Doublet,banaw_danaw_banaw,620 7109 9239
Doublet,banban_benben,621 927
Doublet,banuít_beŋuit,634 1090
Doublet,baNaR_baNaw,611 619
Doublet,baNiC_panit,627 3810
Doublet,bañat_binat,617 1185
Doublet,baŋaq_baŋa,753 762
Doublet,baŋaw_baŋ(e)haw_beRŋaw_zaŋaw_laŋaw,760 800 993 6022 7573
Doublet,baŋbaŋan_paŋpaŋ,764 3912
Doublet,baŋ(e)qeR_baŋ(e)qes,801 803
Doublet,bara_baRat,679 8967
Doublet,baraŋan_baraŋen,683 687
Doublet,baraŋan_baraŋen,685 688
Doublet,bales_baras_beles,531 665 12853
Doublet,baRat_barat_barat,666 668 669
Doublet,balut_barut,588 716
Doublet,biseq_baseq_basuq,1262 6444 6455
Doublet,batek_beCik_patik_pe(n)tik_batik,728 813 3882 3948 6663
Doublet,beties_betiq_bities_butiqes_baties,1035 1038 1284 1826 6662
Doublet,bauR_baweR,731 11718
Doublet,beCeŋ_betem,811 1033
Doublet,bediq_betiq,823 1039
Doublet,begbeg_bekbek,827 851
Doublet,beken_buken,865 1497
Doublet,belaj_bilaj,877 1136
Doublet,belak_belaq,878 879
Doublet,belat_qeleC_selet_selaŋ_selat_sela,886 4436 5146 9063 9064 9427
Doublet,belembaŋ_qali-baŋbaŋ,898 11840
Doublet,beli_beli_bili,909 910 1169
Doublet,benehiq_bineSiq,929 1190
Doublet,benteŋ_betek,939 1032
Doublet,benut_bulut_bunut_buʔut_put_Runut,948 1606 1698 1915 1916 4934
Doublet,baŋbaŋ_beŋbeŋ,771 10180
Doublet,beŋel_beŋeR_buŋul,1068 1071 1912
Doublet,berber_gerger_ge(s)ges_keRkeR_gigil,964 2501 2511 3186 8263
Doublet,beriq_berit_biriC,973 975 1242
Doublet,beRet_qeRut_SeReC,971 4477 8208
Doublet,betak_beta,1020 1026
Doublet,betak_betaq,1021 1024
Doublet,be(n)tuR_be(n)tur_buntal_bunteR_bunter_buntuD_buntuR_buntuʔ_bu(n)tu,1085 1086 1657 1661 1662 1665 1672 1678 1908
Doublet,ampias_bias,170 1100
Doublet,bekelaj_bik(e)laj_buk(e)lad,856 1131 1509
Doublet,bileR_biliR_bulaR_buleheR_bulág,1158 1166 1552 1575 1630
Doublet,poli_pili,911 1170
Doublet,bilu-bilu_pilu,1181 9342
Doublet,binaŋa_minaŋa_naŋa,1188 3586 3658
Doublet,bintaŋuR_bitaquR,1198 1275
Doublet,bintiq_binti,1201 1203
Doublet,benuaŋ_binuaŋ,944 1207
Doublet,biŋaq_biŋaR,1303 1305
Doublet,biŋkis_buŋkus,1314 1904
Doublet,biqaŋ_biqut_biquŋ,1210 1215 1216
Doublet,biris_qiris,1244 4577
Doublet,birit_buliq_buRit_burit,1245 1584 1758 1760
Doublet,biRaq_biRaʔ_biRa,1218 1233 7520
Doublet,biRaS_biRas_piRaS,1224 1226 7518
Doublet,biReŋ_biRiŋ,1241 1246
Doublet,bisbis_bisíbis,1257 1270
Doublet,bitek_bituk,1283 1292
Doublet,buto_bito_piso_pure,3627 7940 7941 7942
Doublet,betuŋ_bituŋ_patuŋ_putuŋ,1046 1300 3883 4067
Doublet,bituqen_bituqin,1295 12626
Doublet,bou_boi,7004 7012
Doublet,bua_bua_buCaq_budaq_bujeq_busa_puCaq,1356 1357 1380 1407 1466 1779 4013
Doublet,puŋa_bua,1872 12629
